,area,balconynum,balconysize,category,community,floor,gardennum,gardensize,id,listprice,name,onboarddate,roominfo,size,totalfloor,unitprice,totalfloornum,cname,builtyear,additionalfloor,hasservice,isinnerring,isoldcity,isfamousarea,garage,recognizedsize,isvilla,istopfloor,areaprice,communityprice,houseprice,bottomunitprice,bottomprice
732,平江新城,0,0.0,普通住宅,汇元坊,高,0,0.0,107000959319,306.0,护城河边 4房2厅2卫 精装修 保养好 得房率高_苏州姑苏平江新城汇元坊二手房(苏州链家),2017-11-03,4室2厅,150.16, (共4层),20379,4,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,17000,0.0,-1000.0,16000.0,240.0
733,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107001392131,235.0,易上高架 出行便利 烟火气浓厚_苏州姑苏胥江梅亭苑二手房(苏州链家),2017-11-16,4室2厅,134.0, (共5层),17538,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,134.0,0.0,0.0,20000,0.0,-2000.0,18000.0,241.2
735,胥江,0,0.0,普通住宅,奥林花园,高,0,0.0,107000742751,450.0,房子满五年不唯一，房东换房诚心出售，靠河中间楼层，_苏州姑苏胥江奥林花园二手房(苏州链家),2017-11-23,5室3厅,223.0, (共5层),20180,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,223.0,0.0,0.0,20000,0.0,-2000.0,18000.0,401.4
736,石路,2,37.08,普通住宅,凯旋花园,高,0,0.0,107000958851,339.0,五楼楼复式的，大六房，实用面积大。_苏州姑苏石路凯旋花园二手房(苏州链家),2017-11-25,6室2厅,134.76, (共5层),25156,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,134.0,0.0,0.0,20000,0.0,854.0,20854.0,279.4436
738,胥江,0,0.0,普通住宅,广大家园,高,0,0.0,107002290613,220.0,广大家园 自住精装修 看房方便 拎包入住_苏州姑苏胥江广大家园二手房(苏州链家),2017-12-13,4室2厅,118.22, (共5层),18610,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,118.0,0.0,0.0,20000,0.0,-2000.0,18000.0,212.4
739,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107000813157,265.0,业主自住，精装修，满五年不唯一有独库_苏州姑苏葑门现代花园二手房(苏州链家),2017-12-15,4室3厅,128.6, (共5层),20607,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,128.0,0.0,0.0,20000,0.0,-2000.0,18000.0,230.4
740,平江新城,0,0.0,普通住宅,新天地家园北区,高,0,0.0,107001463985,350.0,纯毛坯  近火车站 满二年 善耕草桥 大晒台独库_苏州姑苏平江新城新天地家园北区二手房(苏州链家),2017-12-15,5室2厅,197.0, (共5层),17767,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,17000,0.0,-2000.0,15000.0,295.5
741,胥江,0,0.0,普通住宅,金桥新村,高,0,0.0,107000349953,220.0,金桥新村 复式 实拍图 独立车库 看房方便_苏州姑苏胥江金桥新村二手房(苏州链家),2017-12-23,4室2厅,82.8, (共6层),26571,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,82.0,0.0,0.0,20000,0.0,-3000.0,17000.0,139.4
742,留园西园,1,15.87,普通住宅,新庄新村,高,0,0.0,107000968203,260.0,此房满五年税费少，户型正气，使用面积大。_苏州姑苏留园西园新庄新村二手房(苏州链家),2017-12-29,4室3厅,156.0, (共5层),16667,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,156.0,0.0,0.0,20000,0.0,-206.5,19793.5,308.7786
743,南门,1,14.27,普通住宅,邱家桥70号,高,0,0.0,107002320315,230.0,六楼大复式精装自住，使用面积大_苏州姑苏南门邱家桥70号二手房(苏州链家),2018-01-06,5室2厅,128.9, (共6层),17844,6,,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,128.0,0.0,0.0,21000,-2000.0,-1286.5,17713.5,226.7328
744,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107001498661,286.0,梅亭苑 5室4厅 286万_苏州姑苏胥江梅亭苑二手房(苏州链家),2018-01-31,5室4厅,204.0, (共5层),14020,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,204.0,0.0,0.0,20000,0.0,-2000.0,18000.0,367.2
746,南门,2,33.8,普通住宅,天河花园,高,0,0.0,107100095367,328.0,天河花园 5楼复式 楼下115平 楼上55平 330W_苏州姑苏南门天河花园二手房(苏州链家),2018-03-13,5室2厅,115.04, (共5层),28512,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,115.0,0.0,0.0,21000,0.0,690.0,21690.0,249.435
747,胥江,0,0.0,普通住宅,广大家园,高,0,0.0,107100178203,225.0,胥江 广大家园 5楼复式 自住装修拎包入住 独库_苏州姑苏胥江广大家园二手房(苏州链家),2018-04-07,4室1厅,128.0, (共5层),17579,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,128.0,0.0,0.0,20000,0.0,-2000.0,18000.0,230.4
749,留园西园,1,9.6,普通住宅,南五泾浜18号,高,0,0.0,107100224929,208.0,南五泾浜18号 四室两厅 顶层复式 朝南 空置看房方便_苏州姑苏留园西园南五泾浜18号二手房(苏州链家),2018-04-22,4室2厅,120.87, (共5层),17209,5,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,120.0,0.0,0.0,20000,-2000.0,-520.0,17480.0,209.76
754,留园西园,1,9.56,普通住宅,留茗花苑,高,0,0.0,107001001723,248.0,此房满五不唯一顶带阁，高楼层。视野开阔，_苏州姑苏留园西园留茗花苑二手房(苏州链家),2016-11-17,5室3厅,123.0, (共6层),20163,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,123.0,0.0,0.0,20000,0.0,-1522.0,18478.0,227.2794
756,胥江,1,13.59,普通住宅,新康花园,高,0,0.0,107001101805,370.0,顶复 多使用空间 拎包入住 看房方便_苏州姑苏胥江新康花园二手房(苏州链家),2017-02-22,5室2厅,147.22, (共6层),25133,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,147.0,0.0,1.0,20000,0.0,8664.556378209483,28664.556378209483,421.3689787596794
757,胥江,1,8.74,普通住宅,泰南路123号,高,0,0.0,107000963037,308.0,泰南路顶楼复式，诚心出售，看房提前预约_苏州姑苏胥江泰南路123号二手房(苏州链家),2017-04-06,5室3厅,177.0, (共5层),17402,5,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,177.0,0.0,1.0,20000,-2000.0,8437.0,26437.0,467.9349
758,胥江,1,12.68,普通住宅,新康花园,高,0,0.0,107000348819,325.0,顶楼复式 户型方正 带大露台 采光好 适合多口之家_苏州姑苏胥江新康花园二手房(苏州链家),2017-04-22,6室3厅,205.66, (共6层),15803,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,205.0,0.0,1.0,20000,0.0,8601.908197996694,28601.908197996694,567.2393584578916
759,留园西园,0,0.0,普通住宅,新庄新村,高,0,0.0,107000981913,256.0,新庄新村 精装修 顶层复式 采光好 诚意出售！_苏州姑苏留园西园新庄新村二手房(苏州链家),2017-07-16,5室2厅,120.0, (共5层),21334,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,120.0,0.0,0.0,20000,0.0,-2000.0,18000.0,216.0
760,葑门,0,0.0,普通住宅,里河一村,高,0,0.0,107000806023,338.0,莫邪路新里河新村2000年房子5楼复式_苏州姑苏葑门里河一村二手房(苏州链家),2017-07-27,6室2厅,139.8, (共5层),24178,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,139.0,0.0,0.0,20000,0.0,-2000.0,18000.0,250.2
762,胥江,1,12.25,普通住宅,盘景苑,高,0,0.0,107002113759,345.0,盘景苑顶楼复式采光充足装修充满了书香气息_苏州姑苏胥江盘景苑二手房(苏州链家),2017-08-05,5室2厅,154.8, (共5层),22287,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,154.0,0.0,1.0,20000,0.0,9560.820413436692,29560.82041343669,455.23663436692505
763,胥江,1,4.21,普通住宅,彩虹新村,高,0,0.0,107002125473,280.0,彩虹新村  彩虹苑  4楼复式_苏州姑苏胥江彩虹新村二手房(苏州链家),2017-08-13,4室2厅,130.0, (共4层),21539,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,130.0,0.0,0.0,20000,0.0,210.5,20210.5,262.7365
764,胥江,0,0.0,普通住宅,华泰家园,高,0,0.0,107000968681,560.0,华泰家园，顶楼复式，采光好，视野开阔_苏州姑苏胥江华泰家园二手房(苏州链家),2017-08-13,4室2厅,223.0, (共5层),25113,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,223.0,0.0,1.0,20000,0.0,1000.0,21000.0,468.3
765,胥江,0,0.0,普通住宅,桐馨苑,高,0,0.0,107000965315,330.0,70年产权，房东诚心出售，交通便利，四通八达。.._苏州姑苏胥江桐馨苑二手房(苏州链家),2017-08-19,6室3厅,212.0, (共6层),15567,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,212.0,0.0,0.0,20000,0.0,-3000.0,17000.0,360.4
766,平江路,1,22.7,普通住宅,华阳花苑,高,0,0.0,107101517032,595.0,此房满五，户型好，视野宽阔，采光充足，配套设施齐全,2019-07-09,3室2厅,268.84, (共4层),22133,4,华阳花苑,2001.0,0.0,1.0,1.0,1.0,1.0,1.0,166.0,0.0,1.0,23000,100.0,8266.751227495908,31366.751227495908,520.6709605351882
